59 (90.267064112545782, -347.28509430021779, -257.01803018767203)
60 (96.394554951278081, -354.08235854179003, -257.68780359051198)
61 (93.963065440663911, -352.09579727380611, -258.1327318331422)
62 (87.389591252215993, -343.1543065001315, -255.76471524791549)
63 (90.531152108290073, -347.88361537670971, -257.35246326841963)
64 (91.030559530305396, -348.12931414258662, -257.09875461228125)
65 (87.710147968860326, -344.48123122069114, -256.77108325183082)
66 (84.787862570591784, -341.96627149356755, -257.17840892297579)
67 (83.391524701768788, -340.07852500928897, -256.68700030752018)
68 (89.842291394596117, -346.88963240941592, -257.04734101481984)
69 (96.913755278226645, -354.43573646278446, -257.52198118455783)
70 (94.764726319590864, -351.89276267328273, -257.12803635369187)
71 (86.724602227250443, -343.68587250433052, -256.96127027708008)
72 (79.869931103518653, -336.08997828533029, -256.22004718181165)
73 (83.698930515480868, -340.45078295974128, -256.75185244426041)
74 (91.573386386059866, -348.86962424165, -257.29623785559011)
75 (92.454464761216556, -350.1482237788739, -257.69375901765733)
76 (84.311043104652384, -341.01271237135404, -256.70166926670163)
77 (80.986755174831103, -337.09358678503503, -256.10683161020393)
78 (87.505495944401289, -344.81011904524115, -257.30462310083988)
79 (93.104548290475506, -350.40595347260927, -257.30140518213375)
80 (94.081886452927733, -351.43039528456751, -257.34850883163978)
81 (85.697007324329576, -343.53182849848531, -257.83482117415576)
82 (72.913768296570353, -328.06260419923808, -255.14883590266771)
83 (76.138123197821017, -333.35329433058365, -257.21517113276263)
84 (80.618396532641299, -337.97568750481969, -257.35729097217836)
85 (80.908123756524589, -337.20891453431125, -256.30079077778669)
86 (83.410989422802345, -340.75849385692396, -257.34750443412162)
87 (81.616794210593525, -338.3757264609456, -256.75893225035207)
88 (81.117614650712142, -337.54339442037417, -256.42577976966203)
89 (85.554504926370626, -342.71066100744122, -257.15615608107061)
90 (86.735459159154061, -344.00426627651041, -257.26880711735635)
91 (83.590739013847937, -339.8375961782524, -256.24685716440445)
92 (84.68223510106688, -341.67710907280656, -256.99487397173971)
93 (86.329478928174652, -343.19197237659046, -256.86249344841582)
94 (85.753127946050171, -343.28261795905149, -257.52949001300135)
95 (79.547155447584032, -336.79280979604795, -257.24565434846392)
96 (71.408894366023205, -327.70320375341737, -256.29430938739415)
97 (75.416099841020596, -331.63326299277696, -256.21716315175638)
98 (88.423302983744406, -345.91182359748058, -257.48852061373617)
99 (94.337005974270468, -351.36419807768027, -257.02719210340979)
100 (93.615328555024732, -350.39346260057511, -256.77813404555036)
101 (92.096936437202132, -348.4936821335981, -256.39674569639595)
102 (93.659570981969253, -350.10666323457167, -256.44709225260243)
103 (93.702307893749165, -350.93657016145568, -257.23426226770653)
104 (87.158133847528163, -343.28763799882393, -256.12950415129575)
105 (84.245468505934795, -340.71834738211237, -256.47287887617756)
106 (85.454345983512127, -342.28880679652138, -256.83446081300929)
107 (84.534450564032824, -341.02560474246388, -256.49115417843109)
108 (84.986767751835359, -341.54902323342134, -256.56225548158596)
109 (86.239796739630876, -343.30486389939676, -257.06506715976587)
110 (83.923630357719219, -340.52636134924205, -256.60273099152283)
111 (82.375010212820513, -339.17471545598164, -256.79970524316116)
112 (82.466857236054722, -338.97959929782269, -256.51274206176799)
113 (82.62540913507344, -339.75751819205618, -257.13210905698276)
114 (80.32006931026929, -336.54168091945814, -256.22161160918887)
115 (80.811490959502422, -337.73453578588862, -256.92304482638622)
116 (80.233162965434261, -337.21266436620488, -256.97950140077063)
117 (79.171837614696443, -335.16551055222823, -255.99367293753178)
118 (84.34597809665145, -340.84368537354442, -256.49770727689298)
119 (90.068730957571034, -347.49870386492802, -257.42997290735696)
120 (88.486733502699053, -344.97000231061475, -256.48326880791569)
121 (87.479690503014851, -343.95198343235239, -256.47229292933753)
122 (86.658082190232278, -343.39344902787957, -256.73536683764729)
123 (81.397831210175511, -337.85743059140026, -256.45959938122473)
124 (77.498293739018479, -333.60294839637641, -256.10465465735791)
125 (75.663311826097441, -332.97755693647503, -257.31424511037756)
126 (72.487124992065517, -328.15881190972527, -255.67168691765977)
127 (75.558750660951048, -332.02827254511794, -256.46952188416691)
128 (80.533247372938462, -336.7946284551532, -256.26138108221471)
129 (84.903437302518739, -341.94494726564898, -257.04150996313024)
130 (82.067163690935203, -337.75547685492631, -255.6883131639911)
131 (85.072334541772747, -341.31881775581741, -256.24648321404464)
132 (89.069223520640449, -345.337856680279, -256.26863315963857)
133 (87.813817196062033, -343.40507674774369, -255.59125955168167)
