82 (47.893748556008809, -305.5803651942295, -257.6866166382207)
83 (48.130553035287051, -305.81694860646093, -257.68639557117388)
84 (48.374094556356013, -306.06013706017757, -257.68604250382157)
85 (48.62889421957901, -306.31447810503016, -257.68558388545114)
86 (48.899232120470487, -306.5845945116601, -257.68536239118964)
87 (49.189105510887778, -306.87417140140298, -257.6850658905152)
88 (49.502412744180383, -307.1872308925395, -257.68481814835911)
89 (49.8430298628789, -307.52754853759774, -257.68451867471884)
90 (50.21475937287196, -307.89897715489184, -257.68421778201986)
91 (50.620624813871466, -308.30456198452612, -257.68393717065464)
92 (51.063359856787031, -308.74734973701919, -257.68398988023216)
93 (51.545822668578985, -309.22969849332696, -257.68387582474799)
94 (52.070181284205439, -309.75397222262507, -257.68379093841963)
95 (52.637963251978569, -310.32164501091904, -257.68368175894045)
96 (53.250787995975493, -310.93431586845685, -257.68352787248136)
97 (53.910023962203269, -311.59347297847916, -257.68344901627586)
98 (54.616214293830055, -312.29958334543738, -257.68336905160731)
99 (55.369366570664681, -313.05265292144134, -257.68328635077665)
100 (56.169283649263463, -313.85263317283477, -257.68334952357134)
101 (57.015934580234486, -314.69906158455808, -257.68312700432358)
102 (57.908592391950485, -315.59189085072865, -257.68329845877815)
103 (58.845747430603986, -316.52921186611525, -257.68346443551127)
104 (59.82597504060957, -317.50942370017611, -257.68344865956652)
105 (60.84749173943176, -318.53117562789822, -257.68368388846648)
106 (61.908132596332734, -319.59199757613959, -257.68386497980686)
107 (63.005337170405369, -320.6894644328305, -257.68412726242514)
108 (64.13620322236747, -321.82055257998422, -257.68434935761672)
109 (65.298096655751124, -322.98270832577163, -257.6846116700205)
110 (66.488104168923257, -324.17308444797681, -257.68498027905355)
111 (67.702597630519477, -325.38767028898826, -257.68507265846881)
112 (68.938212574130603, -326.62364757968572, -257.68543500555512)
113 (70.191636150321969, -327.877118146398, -257.68548199607602)
114 (71.459759574099493, -329.14512502604578, -257.68536545194627)
115 (72.738982505138424, -330.42447339748236, -257.68549089234392)
116 (74.025474578357517, -331.71112611201312, -257.68565153365557)
117 (75.315473113367588, -333.0014405781929, -257.6859674648253)
118 (76.605265462391444, -334.29153339188821, -257.68626792949675)
119 (77.891031487429814, -335.57766194003045, -257.68663045260064)
120 (79.168509181853125, -336.85542181557543, -257.68691263372227)
121 (80.43443621090104, -338.12184382982304, -257.68740761892201)
122 (81.685672616161924, -339.3734431286764, -257.68777051251448)
123 (82.918812006263138, -340.60703483862142, -257.68822283235829)
124 (84.13032219135664, -341.81874028124423, -257.68841808988759)
125 (85.317108343809053, -343.00568647888264, -257.68857813507361)
126 (86.476737450862814, -344.16550670311744, -257.68876925225464)
127 (87.606933987037138, -345.29572386548938, -257.68878987845221)
128 (88.70503228316295, -346.3937365423954, -257.68870425923245)
129 (89.767926017459914, -347.45683046768249, -257.68890445022259)
130 (90.793127121219598, -348.48222751760909, -257.68910039638951)
131 (91.778258157179877, -349.46746753121317, -257.68920937403328)
132 (92.72073302825234, -350.41002912473658, -257.68929609648421)
133 (93.618416663921749, -351.3080386211625, -257.68962195724077)
134 (94.469170649770675, -352.15900929674251, -257.68983864697185)
135 (95.270976807573831, -352.96063850814812, -257.68966170057428)
136 (96.021685125988256, -353.71146502845789, -257.68977990246964)
137 (96.718932273828514, -354.40890519527085, -257.68997292144235)
138 (97.360897482840727, -355.0510613051236, -257.6901638222829)
139 (97.946057809414498, -355.63622308435373, -257.6901652749392)
140 (98.47281782261615, -356.16290237097962, -257.69008454836347)
141 (98.939326341976596, -356.62948986912983, -257.69016352715323)
142 (99.344160988414885, -357.03439907478713, -257.69023808637223)
143 (99.686280651529714, -357.37682431146436, -257.69054365993463)
144 (99.964605676285416, -357.65501800707864, -257.69041233079321)
145 (100.17792855586517, -357.86867560452527, -257.69074704866011)
146 (100.32520969691745, -358.01612783641451, -257.69091813949706)
147 (100.40658816677708, -358.09730575282498, -257.69071758604787)
148 (100.42165252767398, -358.11243440364655, -257.69078187597256)
149 (100.37033476654835, -358.0612784299156, -257.69094366336725)
150 (100.25333811969556, -357.9442443113474, -257.69090619165183)
151 (100.07131444261441, -357.76219458003783, -257.69088013742339)
152 (99.825783068748734, -357.51659436188191, -257.69081129313315)
153 (99.518767174750778, -357.20953703365598, -257.69076985890518)
154 (99.15330087517691, -356.84391453226561, -257.6906136570887)
155 (98.733518977873743, -356.42368230252521, -257.69016332465145)
156 (98.263065039062553, -355.9530183017896, -257.68995326272704)
157 (97.745692988954914, -355.43542014792695, -257.689727158972)
158 (97.186695344989857, -354.87607814770837, -257.68938280271851)
159 (96.59166763076044, -354.28067006752303, -257.68900243676262)
160 (95.966907229793918, -353.65581261910017, -257.68890538930623)
161 (95.31888196780406, -353.00743406923965, -257.68855210143556)
162 (94.654317075658568, -352.34252325072254, -257.68820617506395)
163 (93.98077701841946, -351.66865040492632, -257.68787338650685)
164 (93.306082349209319, -350.99349079424968, -257.68740844504038)
165 (92.638222000491112, -350.32516696736866, -257.68694496687755)
166 (91.985026393081299, -349.67154135093921, -257.68651495785792)
167 (91.354367873152128, -349.04044455715166, -257.68607668399954)
168 (90.75470708486597, -348.44036217834929, -257.68565509348332)
169 (90.193573400938192, -347.87877104129115, -257.68519764035295)
170 (89.677127728420402, -347.36189996989589, -257.68477224147546)
171 (89.211025954477307, -346.89554588521088, -257.68451993073359)
172 (88.799896436546348, -346.48422357821858, -257.68432714167221)
173 (88.447222405291058, -346.13142294944845, -257.68420054415742)
174 (88.154869255726624, -345.83905469704911, -257.68418544132248)
175 (87.922935639138899, -345.60725437317291, -257.68431873403404)
176 (87.750048557414914, -345.43455578375909, -257.68450722634418)
177 (87.633383647079484, -345.31808652819291, -257.68470288111342)
178 (87.568513613249323, -345.2536307399846, -257.68511712673529)
179 (87.549838260931395, -345.23535986831325, -257.68552160738187)
180 (87.571262626350233, -345.25706558562047, -257.68580295927023)
181 (87.625888689385448, -345.31220929382022, -257.68632060443474)
182 (87.706119040581882, -345.39293465570199, -257.68681561512011)
183 (87.804811623367769, -345.49213129025327, -257.68731966688551)
184 (87.915120318939898, -345.60284103067306, -257.68772071173316)
185 (88.030546596314949, -345.71861664797245, -257.68807005165752)
186 (88.145599827017776, -345.83395789762, -257.68835807060225)
187 (88.255720709831252, -345.94430666051665, -257.68858595068536)
188 (88.357373305388535, -346.04606695627945, -257.68869365089091)
189 (88.447857030072441, -346.13664318642316, -257.68878615635072)
190 (88.525482133927568, -346.21437125808416, -257.68888912415662)
191 (88.589228852490848, -346.27807108576957, -257.68884223327871)
192 (88.638339868191053, -346.32716153785378, -257.68882166966273)
193 (88.67283726076387, -346.36157400200938, -257.68873674124552)
194 (88.69309827065787, -346.38177834010366, -257.68868006944581)
195 (88.699993645068361, -346.388451580207, -257.68845793513867)
196 (88.694282695063691, -346.3826805250913, -257.68839783002761)
197 (88.67605067890355, -346.36442189665775, -257.6883712177542)
198 (88.645608763179794, -346.33389183068181, -257.68828306750203)
199 (88.603356314966334, -346.29171027848469, -257.68835396351835)
200 (88.549344892261388, -346.23770988118525, -257.68836498892387)
201 (88.483754695491186, -346.17210936058348, -257.68835466509228)
202 (88.406396038916043, -346.09481957895377, -257.68842354003772)
203 (88.316791151601535, -346.00535072601315, -257.68855957441161)
204 (88.214916304726572, -345.90375372173793, -257.68883741701137)
205 (88.100886053539369, -345.78976456923209, -257.68887851569275)
206 (87.974349358843895, -345.6632638316666, -257.68891447282272)
207 (87.834908747724469, -345.52392162247071, -257.68901287474625)
208 (87.682699714911692, -345.37170613248253, -257.68900641757085)
209 (87.518419081388572, -345.20792129247599, -257.68950221108742)
210 (87.342580873861962, -345.03204710271439, -257.68946622885244)
211 (87.155123331810387, -344.84455963588636, -257.68943630407597)
212 (86.95702285331248, -344.64643643824951, -257.68941358493703)
213 (86.748953177375824, -344.43833147462306, -257.68937829724723)
214 (86.531261510982716, -344.22059062289236, -257.68932911190961)
215 (86.305146366129534, -343.99456862509885, -257.68942225896933)
216 (86.071359328998454, -343.76074781337496, -257.68938848437654)
217 (85.830336416129967, -343.51972753981096, -257.68939112368099)
218 (85.582796037384995, -343.27217774507653, -257.68938170769155)
219 (85.329349680516842, -343.01867495702766, -257.68932527651083)
220 (85.070736884031021, -342.76009508584991, -257.68935820181889)
221 (84.807125800412535, -342.4965030455952, -257.68937724518264)
222 (84.538370990452975, -342.22773848888187, -257.68936749842891)
223 (84.264716526969082, -341.95386380216399, -257.6891472751949)
224 (83.986069444626025, -341.67546061616213, -257.6893911715361)
225 (83.701827033029858, -341.39126261232565, -257.68943557929578)
226 (83.411374113291856, -341.10085580090555, -257.68948168761369)
227 (83.114491005998232, -340.80395578487935, -257.68946477888113)
228 (82.811082995748663, -340.50067689569329, -257.68959389994461)
229 (82.501009900897614, -340.19042463235957, -257.68941473146197)
230 (82.184047919683678, -339.87348734377349, -257.68943942408981)
231 (81.860652665517449, -339.5500591827747, -257.68940651725723)
232 (81.532120083468669, -339.22115663536107, -257.6890365518924)
233 (81.199436965564516, -338.88848102192412, -257.68904405635959)
234 (80.863864922100603, -338.55276999354442, -257.6889050714438)
235 (80.528181029414441, -338.21703480823288, -257.68885377881844)
236 (80.195758011157665, -337.88427233667431, -257.68851432551662)
237 (79.869930880415524, -337.55801182075282, -257.68808094033727)
238 (79.554992011845513, -337.24277599528631, -257.6877839834408)
239 (79.255898992286532, -336.94327913644076, -257.68738014415425)
240 (78.977675040759351, -336.66486673349976, -257.68719169274038)
241 (78.725567996890135, -336.41235455159847, -257.68678655470831)
242 (78.504699450579849, -336.19114853595642, -257.68644908537658)
243 (78.320139636182716, -336.00616012125306, -257.68602048507034)
244 (78.176657672088808, -335.86236533432071, -257.68570766223189)
245 (78.078141203866153, -335.76366601624551, -257.68552481237936)
246 (78.027456692501516, -335.71285614893941, -257.68539945643789)
247 (78.026354146817567, -335.71178511865088, -257.68543097183328)
248 (78.075477558891109, -335.76089376020371, -257.68541620131259)
249 (78.173956090398178, -335.8595476549774, -257.68559156457923)
250 (78.319219249049922, -336.00505385548053, -257.6858346064306)
251 (78.507757457500276, -336.19359634119519, -257.68583888369494)
252 (78.734746990863599, -336.42123989292156, -257.68649290205798)
253 (78.993957223725403, -336.6807201451478, -257.68676292142243)
254 (79.278270355966598, -336.96538495431679, -257.68711459835021)
255 (79.579797478455163, -337.26743355426015, -257.68763607580502)
256 (79.891146870182141, -337.57890674878934, -257.68775987860721)
257 (80.204768418832444, -337.8929994919373, -257.68823107310487)
258 (80.513241228228935, -338.20186057227102, -257.68861934404208)
259 (80.810260979745067, -338.49932396462822, -257.68906298488315)
260 (81.090573470304193, -338.77981285841025, -257.68923938810605)
261 (81.350413350238327, -339.03968290480384, -257.6892695545655)
262 (81.587087508710155, -339.27642751499434, -257.68934000628417)
263 (81.79912680680404, -339.48828995040276, -257.68916314359871)
264 (81.986708968307269, -339.6757570424453, -257.68904807413804)
265 (82.151479497247976, -339.84033188010324, -257.68885238285526)
266 (82.296214375897193, -339.98476800787478, -257.68855363197758)
267 (82.424715803536671, -340.11287835119862, -257.68816254766193)
268 (82.541897561775897, -340.22992643961948, -257.68802887784358)
269 (82.652586253925449, -340.34028785749251, -257.68770160356706)
270 (82.761804215028462, -340.44901757232287, -257.68721335729441)
271 (82.874414151094911, -340.56145208079835, -257.68703792970342)
272 (82.99446609832593, -340.6813785789945, -257.68691248066858)
273 (83.125260430629666, -340.81206428212982, -257.68680385150014)
274 (83.268752865787249, -340.95548935419851, -257.68673648841127)
275 (83.425247345565097, -341.11199136690658, -257.6867440213415)
276 (83.593650116901628, -341.28046058144639, -257.68681046454475)
277 (83.772002253138595, -341.45897723270235, -257.68697497956373)
278 (83.957325750055929, -341.64465173756065, -257.68732598750472)
279 (84.145856889605511, -341.83352988949304, -257.68767299988752)
280 (84.332857048463566, -342.02082035607583, -257.68796330761228)
281 (84.51320035833082, -342.20145349445608, -257.68825313612524)
282 (84.682270406947424, -342.37081715932061, -257.68854675237321)
283 (84.834959461064642, -342.52378666145194, -257.68882720038732)
284 (84.965886681864063, -342.65490614216628, -257.68901946030223)
285 (85.07055640784877, -342.75991085496514, -257.68935444711639)
286 (85.145146487079089, -342.83471234359297, -257.68956585651387)
287 (85.186771245670215, -342.87648229396535, -257.68971104829512)
288 (85.192697263795537, -342.88238489411265, -257.68968763031711)
289 (85.159888136071189, -342.84950557568806, -257.68961743961688)
290 (85.085981287720386, -342.77571512381388, -257.68973383609352)
291 (84.969926681585932, -342.6598743487155, -257.68994766712956)
292 (84.811153231484866, -342.50110207046271, -257.68994883897784)
293 (84.609697212954046, -342.29962060386191, -257.68992339090789)
294 (84.36750323497121, -342.05729459598967, -257.68979136101848)
295 (84.08669981475326, -341.77646175140575, -257.68976193665247)
296 (83.769574338466725, -341.45908295918963, -257.6895086207229)
297 (83.41991515329407, -341.10912991850876, -257.68921476521467)
298 (83.042641509291087, -340.73150556840773, -257.68886405911667)
299 (82.644069405049109, -340.33252433177927, -257.68845492673017)
300 (82.231577990267724, -339.91969884114081, -257.68812085087308)
301 (81.813279123113546, -339.50083561929193, -257.68755649617839)
302 (81.398449022245373, -339.08532620636055, -257.68687718411519)
303 (80.997286766698153, -338.6834236465433, -257.68613687984515)
304 (80.620170936955077, -338.30562296626334, -257.68545202930829)
305 (80.277682628446513, -337.96243471670664, -257.6847520882601)
306 (79.980744488733649, -337.66502302877097, -257.68427854003733)
307 (79.739577695825901, -337.42325223790044, -257.68367454207453)
308 (79.563241114712866, -337.24640415244676, -257.68316303773389)
309 (79.459831260849739, -337.14259974972509, -257.68276848887535)
310 (79.435546433615542, -337.11805866433406, -257.68251223071854)
311 (79.494361268211449, -337.17675551359622, -257.68239424538478)
312 (79.638678302333588, -337.32099267975235, -257.68231437741878)
313 (79.867798432790806, -337.55037451844066, -257.68257608564988)
314 (80.17774262174467, -337.86070626571728, -257.68296364397258)
315 (80.562781252755997, -338.246235591117, -257.683454338361)
316 (81.014847354385765, -338.69897734948159, -257.68412999509582)
317 (81.523817496852843, -339.2086696225179, -257.68485212566509)
318 (82.078054841059654, -339.76370038196944, -257.68564554090977)
319 (82.664984150859695, -340.35145934321264, -257.68647519235293)
320 (83.271644473044532, -340.95894600344377, -257.68730153039922)
321 (83.88496594709359, -341.57304295566081, -257.68807700856723)
322 (84.492445993132279, -342.18127436418172, -257.68882837104945)
323 (85.082449299036398, -342.77190781034557, -257.68945851130917)
324 (85.644631182389858, -343.33467337743696, -257.69004219504711)
325 (86.170196434015509, -343.86071490249981, -257.6905184684843)
326 (86.651633805862332, -344.3424806566444, -257.69084685078207)
327 (87.082971973572953, -344.77401710148558, -257.69104512791262)
328 (87.460875806784074, -345.15230761433548, -257.6914318075514)
329 (87.783212767045526, -345.47457430044682, -257.69136153340128)
330 (88.047816648533228, -345.73912569100253, -257.6913090424693)
331 (88.254209979847545, -345.94535133604018, -257.69114135619265)
332 (88.403410529815019, -346.09436028127351, -257.6909497514585)
333 (88.497284033106041, -346.18801760749295, -257.69073357438691)
334 (88.538591930204149, -346.22920213136939, -257.69061020116521)
335 (88.530711285902456, -346.22098347631328, -257.69027219041084)
336 (88.477101158398241, -346.16712489857821, -257.69002374017998)
337 (88.381671525965729, -346.07137565163521, -257.68970412566949)
338 (88.24812316443689, -345.9375290305461, -257.68940586610921)
339 (88.079589747905999, -345.76875952171292, -257.68916977380695)
340 (87.879761158896969, -345.5688725036307, -257.68911134473376)
341 (87.652105248676577, -345.34099145421715, -257.6888862055406)
342 (87.399581530849332, -345.08836444756253, -257.68878291671319)
343 (87.125467265623286, -344.81422236730839, -257.6887551016851)
344 (86.832554538392614, -344.52109529785474, -257.68854075946211)
345 (86.523327652519072, -344.21183840109603, -257.68851074857696)
346 (86.199901942834344, -343.88829937886175, -257.6883974360274)
347 (85.863961878459122, -343.55224305597716, -257.68828117751804)
348 (85.517629187298411, -343.2057761156716, -257.68814692837316)
349 (85.163342887669913, -342.85134461948132, -257.68800173181143)
350 (84.802762983437631, -342.49066624642916, -257.68790326299154)
351 (84.436946648341362, -342.12477960086358, -257.68783295252223)
352 (84.067785682331774, -341.75548213153695, -257.68769644920519)
353 (83.696872638624015, -341.38451324016972, -257.6876406015457)
354 (83.325450416633771, -341.01302571147733, -257.68757529484355)
355 (82.955050763699987, -340.64257383159656, -257.68752306789656)
356 (82.587140721427033, -340.27458089885226, -257.68744017742523)
357 (82.223117277474756, -339.91051790745018, -257.6874006299754)
358 (81.864460435076523, -339.55179265608615, -257.68733222100963)
359 (81.512474623444902, -339.19978264488981, -257.68730802144489)
360 (81.168414514919434, -338.8555672000129, -257.68715268509345)
361 (80.833918177317614, -338.52110844221056, -257.68719026489293)
362 (80.510308600760226, -338.19732095479401, -257.68701235403375)
363 (80.198920431774368, -337.8859477585458, -257.68702732677144)
364 (79.90093214316245, -337.58808484829541, -257.68715270513297)
365 (79.617309316193769, -337.30461598810899, -257.68730667191522)
366 (79.349107820655519, -337.03658807984056, -257.68748025918501)
367 (79.097297775258312, -336.78471005718893, -257.68741228193062)
368 (78.863042877347993, -336.55042247672344, -257.68737959937545)
369 (78.647546771650894, -336.33487760759425, -257.68733083594338)
370 (78.4524051910076, -336.13966705519283, -257.68726186418525)
371 (78.279586025526726, -335.96666705391823, -257.6870810283915)
372 (78.131097154073458, -335.81805705575158, -257.68695990167811)
373 (78.009147979246478, -335.69597266645604, -257.68682468720954)
374 (77.916792982754458, -335.60365714152886, -257.68686415877437)
375 (77.85713647973779, -335.54381867996744, -257.68668220022965)
376 (77.833296123216641, -335.51975628315432, -257.68646015993767)
377 (77.849092633598531, -335.53530497050087, -257.68621233690237)
378 (77.908701864869911, -335.59466258287898, -257.68596071800908)
379 (78.016566099845463, -335.70223699917159, -257.68567089932611)
380 (78.177173961701058, -335.86258072904741, -257.68540676734636)
381 (78.395046676950003, -336.08042819171965, -257.68538151476963)
382 (78.674090975461382, -336.35923628447722, -257.68514530901587)
383 (79.017612891020136, -336.70258441164219, -257.68497152062207)
384 (79.429031440569432, -337.11380057021319, -257.68476912964377)
385 (79.91004391977765, -337.59475725614612, -257.68471333636847)
386 (80.460736326407925, -338.14549553977992, -257.68475921337199)
387 (81.080574381583787, -338.7653813729026, -257.68480699131879)
388 (81.767712083487851, -339.45271343956728, -257.6850013560794)
389 (82.519100147921492, -340.20434711042884, -257.68524696250734)
390 (83.329806556647242, -341.01537612667767, -257.68556957003045)
391 (84.193717674519121, -341.87987910250257, -257.68616142798345)
392 (85.104014568874192, -342.7907012779259, -257.68668670905174)
393 (86.052773700948492, -343.74001938457081, -257.68724568362234)
394 (87.031483133217264, -344.71926448717755, -257.6877813539603)
395 (88.030876989663597, -345.71921941477285, -257.68834242510923)
396 (89.04126679034168, -346.73014130370728, -257.68887451336559)
397 (90.052904436166415, -347.74236287601985, -257.68945843985341)
398 (91.055864531879422, -348.74590869228223, -257.69004416040281)
399 (92.040796461656754, -349.73127048290513, -257.69047402124841)
400 (92.997994141353857, -350.68908201998238, -257.69108787862854)
401 (93.917340260885624, -351.60895809507196, -257.69161783418633)
402 (94.789373446829728, -352.48151695671464, -257.69214350988489)
403 (95.605671356566191, -353.29816434926465, -257.69249299269848)
404 (96.357731846874259, -354.05074766036546, -257.69301581349123)
405 (97.037107635935087, -354.73063284587471, -257.69352520993959)
406 (97.636366995851901, -355.33028974053781, -257.69392274468589)
407 (98.14897395614625, -355.84337181293773, -257.69439785679151)
408 (98.569605888081853, -356.26426719914457, -257.6946613110627)
409 (98.894086164850691, -356.58895972338394, -257.69487355853323)
410 (99.119526370313366, -356.81445370037602, -257.69492733006268)
411 (99.244169855557175, -356.93909669050572, -257.69492683494855)
412 (99.267676732146356, -356.96252293941484, -257.69484620726848)
413 (99.192006283831844, -356.88669123235917, -257.69468494852731)
414 (99.020559063621533, -356.7147879789411, -257.69422891531957)
415 (98.757577871274577, -356.4513503509678, -257.69377247969322)
416 (98.408926109748975, -356.10214905091215, -257.69322294116319)
417 (97.98186950820913, -355.67456835164904, -257.69269884343993)
418 (97.484988768491164, -355.17708026801392, -257.69209149952275)
419 (96.928056444351412, -354.6194029646183, -257.6913465202669)
420 (96.321036515642575, -354.01166664994906, -257.6906301343065)
421 (95.673967671241229, -353.36400773648927, -257.69004006524801)
422 (94.996764478481126, -352.68618106327, -257.68941658478889)
423 (94.298939199879825, -351.98780826582674, -257.6888690659469)
424 (93.589443360323756, -351.27782518338915, -257.68838182306541)
425 (92.876411770597656, -350.56436288643755, -257.68795111583989)
426 (92.166856880214723, -349.85443391459376, -257.68757703437905)
427 (91.466671205563003, -349.15401006273987, -257.68733885717688)
428 (90.780857886025558, -348.4679210892578, -257.68706320323224)
429 (90.113368807514448, -347.80023895826645, -257.68687015075199)
430 (89.46721095643629, -347.15393499355514, -257.68672403711884)
431 (88.844639910744021, -346.53136468445501, -257.68672477371098)
432 (88.247201475333171, -345.93393321903415, -257.68673174370099)
433 (87.675563195221471, -345.36225512199223, -257.68669192677078)
434 (87.130029037700581, -344.81670194716497, -257.68667290946439)
435 (86.610648482435892, -344.29740841983141, -257.68675993739555)
436 (86.116584640794528, -343.80340007838464, -257.6868154375901)
437 (85.646198326148451, -343.33312861781309, -257.68693029166462)
438 (85.197648304171892, -342.88469908515816, -257.68705078098628)
439 (84.768688046039642, -342.45590182834167, -257.68721378230202)
440 (84.356472347518235, -342.04395092181187, -257.68747857429366)
441 (83.957730302802261, -341.64540567455469, -257.68767537175245)
442 (83.568749332289514, -341.25671737391468, -257.68796804162514)
443 (83.185535894071307, -340.87375157155083, -257.68821567747955)
444 (82.803937422665143, -340.49249189126209, -257.68855446859698)
445 (82.419950608262909, -340.1087260022573, -257.68877539399438)
446 (82.029475118684715, -339.71865311591205, -257.68917799722732)
447 (81.628679395813364, -339.31799945465644, -257.68932005884307)
448 (81.21390833410139, -338.90342309392332, -257.68951475982192)
449 (80.781756552516129, -338.47144193789944, -257.68968538538331)
450 (80.330226719454572, -338.02003381030329, -257.68980709084872)
451 (79.857955164374786, -337.54773734845145, -257.68978218407665)
452 (79.364283893806544, -337.05406930903507, -257.68978541522853)
453 (78.849521217516411, -336.53924223151921, -257.68972101400277)
454 (78.315142666591385, -336.00462164518359, -257.68947897859221)
455 (77.763725919293151, -335.4529073056317, -257.68918138633853)
456 (77.199002678774804, -334.88807068518247, -257.68906800640764)
457 (76.625473370952619, -334.31419102166137, -257.68871765070878)
458 (76.048395619292833, -333.73670551621944, -257.68830989692663)
459 (75.474518610032987, -333.16241478666041, -257.68789617662742)
460 (74.911165571363824, -332.59856231227093, -257.6873967409071)
461 (74.366225280260352, -332.05302178899569, -257.68679650873537)
462 (73.848359492308205, -331.53453327933659, -257.68617378702839)
463 (73.366827816997372, -331.05267806379095, -257.68585024679356)
464 (72.930629074737809, -330.61590701756364, -257.68527794282585)
465 (72.548420699780706, -330.23314054823834, -257.68471984845763)
