78 (95.894478887573555, -353.60671508800516, -257.71223620043162)
79 (92.151589383692794, -349.82569464591006, -257.67410526221727)
80 (87.918287322061516, -345.48845041237439, -257.57016309031286)
81 (84.964943986353191, -342.43274847330247, -257.46780448694926)
82 (84.688668220948642, -342.18907194881581, -257.50040372786714)
83 (86.559250635438218, -344.22622948106175, -257.66697884562353)
84 (88.257493660172997, -346.07487869952314, -257.81738503935014)
85 (87.733581345070846, -345.52448180889758, -257.79090046382674)
86 (85.254633817574941, -342.90480433443088, -257.65017051685595)
87 (82.464311257490365, -340.12460434585768, -257.66029308836733)
88 (79.76657957459912, -337.4417382143356, -257.67515863973648)
89 (77.361918091395523, -334.94695516506448, -257.58503707366896)
90 (76.113006473108484, -333.75423332556466, -257.64122685245616)
91 (75.714048561240105, -333.39997456798039, -257.68592600674026)
92 (75.692764442944849, -333.33551430708718, -257.64274986414233)
93 (76.228721421625053, -333.92612002259739, -257.69739860097235)
94 (76.693595332430505, -334.49017190843739, -257.79657657600688)
95 (76.227661377050467, -333.96342973524628, -257.7357683581958)
96 (75.820410491536478, -333.39255633872347, -257.57214584718702)
97 (77.398638941856518, -334.94235642721151, -257.54371748535499)
98 (81.240622326902013, -338.85670011831905, -257.61607779141707)
99 (85.910482494627729, -343.63710532989012, -257.72662283526239)
100 (89.305759654541859, -347.12024100046307, -257.81448134592119)
101 (89.975226334885576, -347.74077090027498, -257.7655445653894)
102 (88.485024993379653, -346.10300032709483, -257.61797533371521)
103 (86.850921476378872, -344.35064472084497, -257.49972324446611)
104 (86.741538305773489, -344.24624902220029, -257.50471071642681)
105 (88.094995803060982, -345.7214911127648, -257.62649530970384)
106 (89.271982482290525, -346.99679062345064, -257.72480814116011)
107 (88.873238199898736, -346.56240425837552, -257.68916605847676)
108 (87.349828888914459, -344.88645303063964, -257.53662414172516)
109 (86.64295018129549, -344.07913274059797, -257.43618255930249)
110 (87.984809200588614, -345.48702383947608, -257.50221463888749)
111 (90.616822002049233, -348.23114633550858, -257.61432433345936)
112 (92.844668399082792, -350.56177966351879, -257.71711126443597)
113 (93.179243970913078, -350.95598767909763, -257.77674370818454)
114 (91.130510702666271, -348.83444987194389, -257.70393916927765)
115 (88.082741519336977, -345.62099252250215, -257.53825100316516)
116 (86.610981260825923, -344.05381287781296, -257.44283161698706)
117 (88.03881535134353, -345.60201579482219, -257.56320044347865)
118 (90.787754594739994, -348.54458703094116, -257.75683243620119)
119 (92.248620374397731, -350.03914407308179, -257.79052369868407)
120 (91.770718520832943, -349.45323964434289, -257.68252112350996)
121 (90.707534337514275, -348.30533524259243, -257.59780090507815)
122 (90.229796766762576, -347.85713141748164, -257.62733465071904)
123 (90.320715527948821, -347.95192111529019, -257.63120558734136)
124 (90.792956014188562, -348.44530516422913, -257.65234915004055)
125 (91.232081559086936, -348.9582068733497, -257.72612531426273)
126 (90.681381123372432, -348.49137477635486, -257.80999365298243)
127 (88.677229691233151, -346.39839164238379, -257.72116195115063)
128 (86.806692353630254, -344.51302104932864, -257.7063286956984)
129 (85.279609557123351, -343.13167075213636, -257.85206119501299)
130 (83.180650834653989, -340.76303599928042, -257.58238516462643)
131 (83.389282306137844, -340.77529685515589, -257.38601454901806)
132 (88.059234743250443, -345.6153830521867, -257.55614830893626)
133 (94.744555117699946, -352.54915716372329, -257.80460204602332)
134 (99.376352309809064, -357.28687495052213, -257.91052264071305)
135 (99.726880506913744, -357.6162725188118, -257.88939201189805)
136 (95.794550987776717, -353.58065713480067, -257.78610614702393)
137 (89.445500628942057, -347.02803609452997, -257.58253546558791)
138 (83.91693893886746, -341.35559764753435, -257.43865870866688)
139 (81.638702591555472, -339.10624384637777, -257.46754125482232)
140 (82.806269686243567, -340.38399695637571, -257.57772727013213)
141 (85.661440567824769, -343.43622881045104, -257.7747882426263)
142 (87.55954608886988, -345.34640933284174, -257.78686324397188)
143 (87.723193511293985, -345.39589692916121, -257.67270341786724)
144 (87.234127434803511, -344.82314594579395, -257.58901851099046)
145 (86.999690124545808, -344.61296831334579, -257.6132781888)
146 (86.760752042066571, -344.44454852048926, -257.68379647842266)
147 (85.695844766337345, -343.43572946936763, -257.73988470303027)
148 (83.359844042243012, -341.06127341125477, -257.70142936901175)
149 (80.983869439289876, -338.45175431754791, -257.46788487825802)
150 (81.594932164603719, -339.00072210786806, -257.40578994326432)
151 (85.54928649421862, -343.2823272678267, -257.73304077360808)
152 (88.765640506746919, -346.6785566129613, -257.91291610621437)
153 (88.370694827379396, -346.16775268664423, -257.79705785926484)
154 (85.591963763295681, -343.15638253257151, -257.56441876927585)
155 (83.502537021208937, -340.9659306696766, -257.46339364846767)
156 (83.627616236699168, -341.18917173301031, -257.56155549631114)
157 (84.928832617889938, -342.62532922795009, -257.69649661006014)
158 (85.548124664098594, -343.32450434773233, -257.77637968363376)
159 (84.467091151383514, -342.22355672685836, -257.75646557547486)
160 (82.171206701165758, -339.82722321394232, -257.65601651277655)
161 (80.225107895958018, -337.81013232394463, -257.58502442798658)
162 (79.607652620287126, -337.26140107066755, -257.65374845038042)
163 (79.771518398321192, -337.45816684972942, -257.68664845140825)
164 (80.363092529758163, -338.01455800356445, -257.6514654738063)
165 (81.447350069921015, -339.16191471308537, -257.71456464316435)
166 (82.382741840690926, -340.08594327044915, -257.70320142975822)
167 (83.033319017328523, -340.68609887015072, -257.65277985282216)
168 (83.848370187385115, -341.49649466536846, -257.64812447798334)
169 (84.837696233370693, -342.52793029900386, -257.69023406563315)
170 (85.440149454162679, -343.18149232355785, -257.74134286939517)
171 (85.144363640413971, -342.87124767112681, -257.72688403071282)
172 (84.222824937127584, -341.88503594245725, -257.66221100532965)
173 (83.705358195102733, -341.27561910101764, -257.57026090591489)
174 (84.739322237930878, -342.29016645056635, -257.55084421263547)
175 (87.440515285283425, -345.048824471069, -257.60830918578557)
176 (90.559186774433016, -348.29175972076979, -257.73257294633675)
177 (91.972671978626678, -349.79627350521503, -257.82360152658833)
178 (90.155265705133175, -347.9339315063454, -257.77866580121224)
179 (85.608428499158677, -343.24840168782936, -257.63997318867069)
180 (80.507548481556327, -337.99691555021104, -257.4893670686547)
181 (77.509882671972591, -334.88407560130332, -257.37419292933072)
182 (78.363997122999038, -335.78872391395311, -257.42472679095408)
183 (82.431677462632862, -340.01556808345777, -257.58389062082489)
184 (87.470563855667791, -345.13653468347906, -257.66597082781129)
185 (91.894298583435997, -349.55864185649449, -257.66434327305848)
186 (95.206847878326158, -352.87485340508925, -257.66800552676307)
187 (96.969863659117209, -354.70142922712762, -257.73156556801041)
188 (96.341970325470101, -354.09540888446486, -257.75343855899473)
189 (93.310664909977874, -350.94181406071647, -257.63114915073857)
190 (89.766109928847925, -347.22638009129656, -257.46027016244864)
191 (88.072750119223528, -345.5224210026629, -257.44967088343935)
192 (88.539930811271205, -346.1306652614943, -257.59073445022307)
193 (89.469925821328516, -347.15526359708298, -257.68533777575448)
194 (89.488475508870721, -347.1526997720519, -257.66422426318115)
195 (88.726368629016306, -346.31771416165532, -257.59134553263902)
196 (88.105731015086974, -345.6353453221754, -257.52961430708842)
197 (88.488380389177635, -345.99050283992631, -257.50212245074869)
198 (90.073327090210825, -347.65918925083503, -257.58586216062417)
199 (91.56095655919124, -349.31674816221829, -257.75579160302703)
200 (90.831033219492141, -348.62542276259205, -257.7943895430999)
201 (87.691365902141612, -345.28703770952058, -257.59567180737895)
202 (84.894137562319315, -342.31394134116346, -257.41980377884414)
203 (84.602556021307507, -342.1435060760079, -257.54095005470037)
204 (85.570820891813881, -343.2582871933464, -257.68746630153254)
205 (85.688292596015174, -343.43689746369608, -257.74860486768091)
206 (83.989795006269375, -341.73015499687347, -257.74035999060408)
207 (81.289759132962757, -338.83800379482665, -257.54824466186392)
208 (80.465466590471038, -337.87316239565359, -257.40769580518258)
209 (83.340496931797688, -340.88102540495214, -257.54052847315444)
210 (88.059889330305211, -345.8393692443039, -257.77947991399867)
211 (91.087708573562637, -348.99176195994454, -257.90405338638192)
212 (90.600610833282801, -348.38888765742439, -257.78827682414158)
213 (88.37227869187862, -345.88168761599104, -257.50940892411245)
214 (87.83498890045594, -345.35417352619993, -257.519184625744)
215 (88.971234945856949, -346.77097695748165, -257.79974201162469)
216 (88.183273199738963, -346.16277442357557, -257.97950122383662)
217 (83.562555950186592, -341.31576185199526, -257.75320590180866)
218 (78.713032384656529, -336.07564924072102, -257.36261685606451)
219 (78.248401407290402, -335.79106677301519, -257.54266536572482)
220 (81.341079420294932, -338.91470240224038, -257.57362298194545)
221 (86.359873252067516, -343.9927815343579, -257.63290828229037)
222 (91.552728941593287, -349.35914445067721, -257.80641550908393)
223 (94.255011786188504, -352.08888661511207, -257.83387482892357)
224 (93.513030655779559, -351.27641144811088, -257.7633807923313)
225 (90.322512954061779, -347.94316460688287, -257.6206516528211)
226 (87.121255336595993, -344.55327086322052, -257.43201552662453)
227 (86.175635959440072, -343.71736518036391, -257.54172922092386)
228 (86.239029036128798, -344.03290541710237, -257.79387638097359)
229 (84.362891023251805, -342.15540640712697, -257.79251538387518)
230 (80.765606874830496, -338.29717575730723, -257.53156888247673)
231 (79.007133487425818, -336.34577019546714, -257.33863670804135)
232 (81.842315029247047, -339.25530595296277, -257.41299092371571)
233 (88.004584394952559, -345.75546889523895, -257.75088450028636)
234 (92.788989797712929, -350.79172857577532, -258.00273877806239)
235 (92.557739229752841, -350.48131438997314, -257.92357516022031)
236 (88.503331972392132, -346.05385785587669, -257.55052588348457)
237 (85.374447911940933, -342.78413559171872, -257.40968767977779)
238 (85.362342364630067, -342.89802347044076, -257.53568110581068)
239 (87.156688838354825, -344.72703579645702, -257.57034695810216)
240 (89.585570683039251, -347.23620294941566, -257.65063226637642)
241 (91.55444652181545, -349.25872841944033, -257.70428189762487)
242 (92.535046634414897, -350.18506615714375, -257.65001952272883)
243 (92.861791407758801, -350.5492149899809, -257.6874235822221)
244 (92.270606466730584, -349.9437790860556, -257.67317261932499)
245 (90.894151397857598, -348.47338440955258, -257.57923301169501)
246 (89.675046813050187, -347.22065841750049, -257.5456116044503)
247 (89.075273335732376, -346.61872504818052, -257.54345171244813)
248 (89.094091438995306, -346.64526120703573, -257.55116976804044)
249 (89.66123875924194, -347.21937146850433, -257.5581327092624)
250 (90.655080079146742, -348.25366219080962, -257.59858211166289)
251 (91.507141457559555, -349.17942119466244, -257.67227973710288)
252 (91.262651344602858, -348.99112138871834, -257.72847004411551)
253 (89.317530882303217, -347.03295564189307, -257.71542475958984)
254 (86.237994191439924, -343.83612436002596, -257.59813016858607)
255 (83.885399135487461, -341.40414892969613, -257.5187497942087)
256 (83.820499210129185, -341.31156209932249, -257.4910628891933)
257 (86.308731621433949, -343.9216249666257, -257.61289334519176)
258 (89.330308419069226, -347.14292663018983, -257.81261821112059)
259 (90.310977456632926, -348.02587881741692, -257.71490136078398)
260 (90.278740328344909, -347.71486707714934, -257.43612674880444)
261 (92.317492723715404, -349.75463493071084, -257.43714220699542)
262 (96.451352368228314, -354.10657322894139, -257.65522086071309)
263 (99.788957959205376, -357.5742616588451, -257.78530369963971)
264 (100.13704011448961, -357.93986691538908, -257.80282680089948)
265 (97.274068011845259, -354.97150407957201, -257.69743606772676)
266 (92.973711122520044, -350.49501695233414, -257.52130582981408)
267 (89.898800250607721, -347.35221538036978, -257.45341512976205)
268 (89.326228152554648, -346.85685112552636, -257.53062297297174)
269 (90.506164955294835, -348.1219345078033, -257.61576955250848)
270 (92.345048093066907, -349.96774131045845, -257.62269321739154)
271 (94.434371582087195, -352.08788705154734, -257.65351546946016)
272 (96.021153295275013, -353.79363759040376, -257.77248429512872)
273 (95.529305656790342, -353.36212800859971, -257.83282235180934)
274 (92.493084886434531, -350.18151377279577, -257.68842888636124)
275 (89.240106544906666, -346.73955175595563, -257.49944521104896)
276 (88.012046587071666, -345.62296990529836, -257.6109233182267)
277 (88.204608752043725, -345.79924538321956, -257.59463663117583)
278 (89.359950393402286, -346.96865412894869, -257.60870373554638)
279 (90.970008604498162, -348.6944963184269, -257.72448771392874)
280 (91.421360302967486, -349.28005894647958, -257.85869864351207)
281 (89.472207859568783, -347.23082355841956, -257.7586156988508)
282 (88.634875657815911, -345.74830644021984, -257.11343078240395)
283 (94.909667631704835, -352.52155071032695, -257.6118830786221)
284 (103.78952054840055, -361.70716945986271, -257.91764891146215)
285 (109.04022371562816, -366.96527390905794, -257.9250501934298)
286 (109.09978541774741, -367.01969190676766, -257.91990648902026)
287 (104.481279963056, -362.21754085898039, -257.73626089592437)
288 (98.268871558540425, -355.79414171713972, -257.52527015859931)
289 (93.360998501982081, -351.01996086118749, -257.65896235920542)
290 (89.655298982063755, -347.25569550757461, -257.60039652551086)
291 (88.046655232784062, -345.49039657962567, -257.44374134684159)
292 (89.991618376182259, -347.56349425242217, -257.57187587623991)
293 (93.685241990506753, -351.45946585085341, -257.77422386034664)
294 (96.0582926452186, -353.85873750133112, -257.80044485611251)
295 (95.76956318303148, -353.61031688922958, -257.84075370619809)
296 (92.217500694501481, -350.10359235379752, -257.88609165929603)
297 (85.922259713385799, -343.55649413119909, -257.63423441781327)
298 (81.175641217076432, -338.5039500646601, -257.32830884758368)
299 (81.129357110667385, -338.82686725646801, -257.69751014580061)
300 (82.10919475651518, -339.97514274219668, -257.86594798568149)
301 (81.213106723099244, -338.94851645278334, -257.73540972968408)
302 (79.964750541395148, -337.48541928845509, -257.52066874705997)
303 (80.968794618374048, -338.53721012129006, -257.56841550291603)
304 (84.061697329100525, -341.7321093974557, -257.67041206835518)
305 (87.622664082180577, -345.29845350378832, -257.67578942160776)
306 (90.879806687893264, -348.50919359548067, -257.62938690758739)
307 (93.795835537976217, -351.42046588217607, -257.62463034419989)
308 (95.914413223788813, -353.650764433821, -257.73635121003218)
309 (95.776149913398996, -353.61089751553629, -257.83474760213733)
310 (92.678317862971596, -350.37003980587605, -257.69172194290445)
311 (89.054727706570603, -346.53656384962585, -257.48183614305526)
312 (87.307310978323613, -344.96840517017762, -257.66109419185398)
313 (85.884498665406795, -343.61579410105151, -257.73129543564471)
314 (83.297841722554622, -340.98568009064047, -257.68783836808586)
315 (80.079726462667935, -337.65037100453799, -257.57064454187002)
316 (78.286945401630646, -335.68038690287347, -257.39344150124282)
317 (79.851055637839593, -337.38314366156607, -257.53208802372649)
318 (83.045463669615643, -340.84458268456495, -257.79911901494933)
319 (84.421194698506596, -342.23757678973834, -257.81638209123173)
320 (83.428552042437772, -341.05482169407907, -257.62626965164128)
321 (82.579417596162457, -340.02668383712046, -257.44726624095802)
322 (84.049540944924743, -341.59576532936654, -257.54622438444181)
323 (86.674370378410032, -344.42768589542635, -257.75331551701629)
324 (87.586434941202555, -345.45816043384673, -257.87172549264415)
325 (85.078016424942291, -342.95870965188823, -257.88069322694594)
326 (79.967689113700231, -337.6285990872405, -257.66090997354024)
327 (76.418338838242974, -333.77280881137938, -257.35446997313642)
328 (78.696142132586914, -336.23071539734207, -257.53457326475518)
329 (84.078252581103442, -342.12610673216051, -258.04785415105709)
330 (86.370316803221527, -344.22191362172606, -257.8515968185045)
331 (86.314512215532972, -343.85286757202533, -257.53835535649239)
332 (86.966557406205084, -344.60217958089231, -257.63562217468723)
333 (87.592193714202637, -345.30747839113485, -257.71528467693224)
334 (87.089496593785697, -344.71791772954299, -257.62842113575732)
335 (86.422930623382641, -343.94631266222365, -257.52338203884102)
336 (86.88224753805666, -344.42896578054354, -257.54671824248686)
337 (88.320201062251186, -345.92547316143481, -257.60527209918359)
338 (89.950582279094718, -347.54264004144648, -257.59205776235177)
339 (91.534822353535446, -349.13060398141261, -257.59578162787716)
340 (92.73362553175096, -350.38621626508564, -257.6525907333347)
341 (93.048885918946368, -350.6693973908142, -257.62051147186781)
342 (92.907340402114912, -350.49001637995434, -257.58267597783941)
343 (92.83454280113574, -350.46251601532117, -257.62797321418543)
344 (92.360758943668984, -350.03798218309674, -257.67722323942775)
345 (90.82570559101778, -348.53510506071581, -257.70939946969804)
346 (87.931231838623347, -345.63389639116878, -257.70266455254546)
347 (84.033914691589203, -341.66079148102551, -257.62687678943632)
348 (80.599715430085382, -338.07505216876024, -257.47533673867486)
349 (79.846645143213038, -337.23711924891978, -257.39047410570674)
350 (82.717163502338863, -340.23410963024446, -257.51694612790561)
351 (87.49814741937108, -345.15578711754267, -257.65763969817158)
352 (91.803361750814432, -349.52253449917697, -257.71917274836255)
353 (94.129949305862411, -351.89455565110183, -257.76460634523943)
354 (93.658394712588617, -351.40945639288992, -257.75106168030129)
355 (90.839705958380009, -348.44492021211863, -257.60521425373861)
356 (87.767782181190839, -345.27161087463418, -257.50382869344332)
357 (85.832499348365332, -343.44828011226036, -257.61578076389503)
358 (84.383955596239829, -342.00565210725915, -257.62169651101931)
359 (83.672500967069269, -341.14669859474128, -257.47419762767203)
360 (85.458814757299336, -342.92421583425602, -257.46540107695671)
361 (89.726140899875674, -347.40469954279536, -257.67855864291971)
362 (93.620571587476519, -351.47239967493897, -257.85182808746242)
363 (94.513273082306441, -352.34489633127686, -257.8316232489704)
364 (92.420532331244061, -350.0948105978282, -257.67427826658411)
365 (89.376097812680968, -346.93305900621516, -257.55696119353422)
366 (87.131689009741208, -344.71406737956124, -257.58237836982005)
367 (85.850924126455695, -343.49747478466867, -257.64655065821296)
368 (85.080886428824599, -342.72404881852583, -257.64316238970122)
369 (84.904317153973665, -342.52249240261585, -257.61817524864216)
370 (85.586030810755801, -343.22260464569285, -257.63657383493705)
371 (86.910417404908273, -344.56999816878493, -257.65958076387665)
372 (88.624450152696411, -346.27327892415519, -257.6488287714588)
373 (90.599431154025581, -348.29879565901922, -257.69936450499364)
374 (92.014110782572118, -349.79770582368684, -257.78359504111472)
375 (91.673698431988726, -349.47846936486502, -257.80477093287629)
376 (89.293082123254834, -347.01620761292236, -257.7231254896675)
377 (86.186583902892778, -343.75271318013768, -257.5661292772449)
378 (84.638401852559113, -342.11366977843136, -257.47526792587223)
379 (85.901539714596154, -343.44331488968936, -257.54177517509322)
380 (89.172250125843448, -346.81109647852321, -257.63884635267976)
381 (92.935443190563916, -350.63119175718572, -257.69574856662177)
382 (95.964723665055843, -353.72532468764359, -257.76060102258776)
383 (97.029499599149503, -354.8616929176448, -257.83219331849529)
384 (95.272463116587588, -353.03144879243013, -257.75898567584255)
385 (91.965463074660647, -349.47371386406542, -257.50825078940477)
386 (90.36176645039545, -347.75563646123453, -257.39387001083907)
387 (91.777620820031757, -349.37314349914442, -257.59552267911266)
388 (93.715004869663233, -351.51375911345519, -257.79875424379196)
389 (93.380435969056634, -351.14879391752282, -257.76835794846619)
390 (90.915700812816823, -348.50745770328587, -257.59175689046901)
391 (88.490114713064685, -345.98867667379665, -257.49856196073199)
392 (87.485801220368614, -345.03228861376891, -257.5464873934003)
393 (87.645411452324183, -345.23379663770493, -257.58838518538073)
394 (88.471882512252193, -346.04572049347951, -257.57383798122731)
395 (89.985529535343673, -347.56695267682625, -257.58142314148256)
396 (91.808914998563097, -349.51543420470801, -257.70651920614489)
397 (92.410125889868226, -350.23478331623551, -257.82465742636725)
398 (90.914963104703233, -348.63028739793435, -257.71532429323111)
399 (88.381034011455668, -346.20470325596341, -257.82366924450776)
400 (84.12002942605379, -342.04194228227698, -257.92191285622317)
401 (78.451921087967094, -335.886468586653, -257.4345474986859)
402 (76.942720984989577, -334.2242431297538, -257.28152214476421)
403 (81.271383180192942, -338.96861218741736, -257.69722900722445)
404 (86.469611217362043, -344.32889211008495, -257.85928089272289)
405 (89.166664749590993, -346.96855342253451, -257.80188867294351)
406 (89.306632624865756, -347.04081696547263, -257.73418434060687)
407 (87.707607025418085, -345.42065762783318, -257.71305060241508)
408 (84.740050676233551, -342.50291317584987, -257.76286249961629)
409 (80.240250533274576, -337.99119148032582, -257.75094094705128)
410 (74.885021489941082, -332.50108191010349, -257.6160604201624)
411 (70.807309253703679, -328.27369618607048, -257.46638693236679)
412 (70.219843992581616, -327.62569687074421, -257.40585287816259)
413 (73.633228278003045, -331.14942454568433, -257.51619626768127)
414 (79.290446763425436, -336.95104707526747, -257.66060031184202)
415 (84.810051402864204, -342.50803057669668, -257.69797917383249)
416 (89.077071765814367, -346.72334646727393, -257.64627470145956)
417 (92.255502386181718, -349.85951888166801, -257.60401649548629)
418 (94.61009677141233, -352.21969456941423, -257.60959779800191)
419 (96.039651230237794, -353.65238538350883, -257.61273415327105)
420 (96.503041630453211, -354.09438885119334, -257.59134722074015)
421 (96.275508211309358, -353.85808490423238, -257.582576692923)
422 (95.575107517321911, -353.18974931840904, -257.61464180108715)
423 (94.05771912099847, -351.75515756048054, -257.69743843948208)
424 (90.889210109066056, -348.65665281668493, -257.7674427076189)
425 (85.637367398318119, -343.35033580327161, -257.71296840495347)
426 (79.639746532091024, -337.1499853544824, -257.51023882239139)
427 (76.042368396497949, -333.37350943607601, -257.33114103957803)
428 (77.340408638554251, -334.73109606332281, -257.39068742476854)
429 (82.592313791395924, -340.25656134430801, -257.66424755291212)
430 (88.003690826033065, -345.85393300830526, -257.85024218227221)
431 (90.474852210931246, -348.32917304139619, -257.85432083046493)
432 (89.419301116340023, -347.18873738001975, -257.76943626367972)
433 (85.882602021937572, -343.56728348143298, -257.68468145949544)
434 (81.294211644426127, -338.88794871080944, -257.59373706638331)
435 (77.224644909913408, -334.71794620823761, -257.49330129832418)
436 (75.291822771219898, -332.73131643604819, -257.43949366482832)
437 (76.431088392325307, -333.90730713924063, -257.47621874691532)
438 (80.069870332716093, -337.69764537511139, -257.62777504239529)
439 (84.205463872623099, -341.93335591486141, -257.7278920422383)
440 (87.228099161124916, -344.95757865355318, -257.72947949242825)
441 (88.626604563954629, -346.38678968626465, -257.76018512231002)
442 (88.241620546124452, -345.94485031314269, -257.70322976701823)
443 (87.257689641377766, -344.79932423771942, -257.54163459634162)
444 (87.323202823399455, -344.99680722919379, -257.67360440579432)
445 (87.069281952279951, -344.9180527270828, -257.84877077480286)
446 (84.393169708644166, -342.1792444648745, -257.78607475623033)
447 (80.214560337200652, -337.7892216442379, -257.57466130703722)
448 (77.557138326687223, -334.99610011338513, -257.43896178669792)
449 (78.600008864839936, -336.03551254451327, -257.43550367967333)
450 (83.126205907625803, -340.73323000858818, -257.60702410096235)
451 (88.498852951834692, -346.28964115282253, -257.79078820098783)
452 (91.740269102767513, -349.58390575127027, -257.84363664850275)
453 (91.584352907262883, -349.40380753016126, -257.81945462289838)
454 (88.60647753565695, -346.26488199691124, -257.65840446125429)
455 (85.429520372516379, -342.8734611929587, -257.44394082044232)
456 (84.813029552985171, -342.32552188180017, -257.51249232881503)
457 (86.373656352780245, -344.02392679643901, -257.65027044365877)
458 (88.113444142846248, -345.82907963384548, -257.71563549099926)
459 (88.81241508189602, -346.5200701124034, -257.7076550305074)
460 (88.337794567051532, -345.99204245417371, -257.65424788712221)
461 (87.458591044402183, -345.03955251437031, -257.58096146996814)
462 (87.292692752652997, -344.84834416784378, -257.55565141519077)
463 (88.188664998583207, -345.83985573328033, -257.65119073469714)
464 (89.069623155928511, -346.81882976800222, -257.74920661207369)
465 (88.781417658563925, -346.5241304504849, -257.74271279192101)
